"user","country","ms_feat","app_use"
"4d40792a","Netherlands","1",58
"973770eb","Netherlands","0",82
"ae8d7867","Netherlands","1",95
"6989458e","Netherlands","1",83
"4a35dc3b","Netherlands","1",62
"7e57b8f6","Netherlands","1",81
"e1c32946","Netherlands","0",64
"a94bf9ea","Netherlands","1",65
"8ba4c550","Netherlands","1",77
"c703b935","Netherlands","1",88
"e7ab4078","Netherlands","0",71
"85e1cd2b","Netherlands","1",74
"00f657e6","Netherlands","0",66
"70d662bc","Netherlands","1",54
"aefc9b57","Netherlands","1",104
"168ba7db","Netherlands","0",90
"3fff8ea8","Netherlands","1",63
"2b3a82d5","Netherlands","0",NA
"8f35ada7","Netherlands","1",62
"67d24b81","Netherlands","0",64
"74927d9e","Netherlands","1",82
"978973f4","Netherlands","0",54
"07ead7e0","Netherlands","0",52
"087a0fad","Netherlands","1",74
"6f86625e","Netherlands","1",75
"fa3c3f0a","Netherlands","0",60
"7cd03f24","Netherlands","1",55
"5fc12986","Netherlands","0",52
"96aa4320","Netherlands","0",92
"ead8e829","Netherlands","0",94
"93ae1b0f","Netherlands","1",70
"e66ffe1e","Netherlands","0",NA
"79053944","Netherlands","0",45
"a98425da","Netherlands","0",75
"2278f16a","Netherlands","1",89
"5169d718","Netherlands","0",87
"1b143229","Netherlands","1",95
"c99296c6","Netherlands","1",59
"73bd70aa","Netherlands","0",80
"38b41016","Netherlands","0",58
"630fbe42","Netherlands","1",78
"10a7e5d5","Netherlands","1",64
"1b14326b","Netherlands","1",NA
"2647ea81","Netherlands","1",69
"ac0601e2","Netherlands","0",NA
"be149254","Netherlands","1",73
"dffcccec","Netherlands","0",67
"270b5ecf","Netherlands","0",65
"acd46a22","Netherlands","1",64
"e1b1adbd","Netherlands","0",55
"cebf6a28","Netherlands","1",65
"ba14c3ea","Netherlands","1",74
"7cab1a35","Netherlands","0",83
"15621f4e","Netherlands","0",65
"f600c059","Netherlands","0",49
"94100d05","Netherlands","1",81
"58d1ce27","Netherlands","1",78
"4152e3dc","Netherlands","1",58
"865d64a5","Netherlands","0",67
"4fe1e998","Netherlands","0",68
"6c834dcb","Netherlands","0",56
"3a3aa602","Netherlands","1",85
"1e03e1bc","Netherlands","0",73
"6d3897ae","Netherlands","1",60
"11177032","Netherlands","0",81
"7ef66bab","Netherlands","0",56
"732a13e8","Netherlands","1",70
"bbec4b59","Netherlands","0",59
"f4b2e950","Netherlands","1",97
"b583fa9b","Netherlands","1",89
"ada82f7b","Netherlands","1",93
"bfda3370","Netherlands","1",70
"f61f3d7c","Netherlands","0",59
"2dae228c","Netherlands","1",87
"7130badc","Netherlands","0",32
"99b03b99","Netherlands","1",83
"323e7840","Netherlands","1",91
"0f3d97e0","Netherlands","0",54
"25d93efc","Netherlands","0",86
"3c0badad","Netherlands","0",NA
"034eaa21","Netherlands","1",68
"325880b3","Netherlands","0",64
"3feccd83","Netherlands","0",75
"65136faf","Netherlands","1",62
"aed805fc","Netherlands","1",64
"b0a11d11","Netherlands","0",58
"8f892d9e","Netherlands","1",66
"7219632f","Netherlands","1",87
"796c60a2","Netherlands","1",76
"6cc9a201","Netherlands","1",79
"6cf39cde","Netherlands","0",61
"10198d49","Netherlands","1",76
"864a8e83","Netherlands","1",81
"46d55b99","Netherlands","1",89
"dc5dc486","Netherlands","0",63
"46e48e38","Netherlands","0",92
"f39634af","Netherlands","0",64
"54519588","Netherlands","0",63
"f38e5a2a","Netherlands","1",72
"a0a1e8a8","Netherlands","1",74
"28d7f65a","Netherlands","0",70
"153d2943","Netherlands","0",54
"bf947a3f","Netherlands","0",82
"255a7893","Netherlands","1",81
"4e7f889e","Netherlands","0",77
"cc666ac7","Netherlands","1",59
"7fdd572b","Netherlands","1",59
"88f5635b","Netherlands","1",80
"716593e5","Netherlands","0",73
"f813ef52","Netherlands","0",60
"dc9640a5","Netherlands","0",64
"329e16fb","Netherlands","0",72
"7e7a582b","Netherlands","1",78
"4876ac60","Netherlands","0",69
"caa3ca78","Netherlands","0",61
"0fe69055","Netherlands","1",76
"7c0f16b0","Netherlands","1",80
"65de2db2","Netherlands","1",65
"9e4ae10e","Netherlands","0",80
"f1a0eb73","Netherlands","0",53
"20ec4dfd","Netherlands","1",75
"05fa95df","Netherlands","0",70
"1bd58023","Netherlands","0",57
"4c55eb4d","Netherlands","1",84
"cb499499","Netherlands","0",62
"d49ff64e","Netherlands","1",80
"049085f5","Netherlands","1",74
"ec2c14f0","Netherlands","0",38
"72c56a8c","Netherlands","1",73
"14f868cd","Netherlands","0",74
"77d42eb8","Netherlands","1",75
"d3edcf76","Netherlands","1",68
"d8cb8d4f","Netherlands","0",70
"a3c1e6f1","Netherlands","0",52
"c18279c0","Netherlands","1",81
"9245c4cf","Netherlands","1",95
"4aa98ceb","Netherlands","1",53
"d924857a","Netherlands","0",59
"a2528782","Netherlands","0",81
"2cf56160","Netherlands","1",72
"f701cc76","Netherlands","0",79
"f23a0456","Netherlands","1",89
"e18605d1","Netherlands","1",77
"3a5dcd3d","Netherlands","1",70
"4496cceb","Netherlands","0",66
"b47bde86","Netherlands","0",70
"321611d0","Netherlands","1",53
"cc2969d5","Netherlands","1",75
"99c4a01f","Netherlands","0",78
"6f7e5740","Netherlands","1",NA
"7f11ca67","Netherlands","0",81
"f878912d","Netherlands","1",71
"4d571097","Netherlands","0",72
"307f8b7f","Netherlands","1",59
"5dcc5ce8","Netherlands","0",84
"0b0cc39a","Netherlands","1",89
"51811a91","Netherlands","0",52
"bb435347","Netherlands","0",52
"a7ab3229","Netherlands","1",51
"7e8fcd99","Netherlands","1",104
"9aa04274","Netherlands","0",63
"a9a5cf71","Netherlands","1",73
"1a81090e","Netherlands","0",61
"600c85ca","Netherlands","1",83
"b264c0ce","Netherlands","0",83
"bd1c1469","Netherlands","0",80
"cc77efbc","Netherlands","0",54
"a5e18386","Netherlands","1",91
"4740dded","Netherlands","1",79
"ec189769","Netherlands","1",69
"bd1c5452","Netherlands","1",94
"b176e7eb","Netherlands","1",77
"82b43911","Netherlands","0",78
"77fb84a5","Netherlands","0",66
"8d134743","Netherlands","0",56
"0136bac4","Netherlands","0",61
"614dadce","Netherlands","1",82
"49ddb5b7","Netherlands","0",48
"69c392c0","Netherlands","0",48
"4c06ecb9","Netherlands","1",85
"7079ca59","Netherlands","1",62
"90969f64","Netherlands","0",70
"fa97a691","Netherlands","0",75
"58c0e70c","Netherlands","0",74
"7d099c79","Netherlands","0",89
"fd5af2c2","Netherlands","1",88
"f1397445","Netherlands","0",71
"e1dbab19","Netherlands","1",92
"759e9e7a","Netherlands","1",67
"4d947338","Netherlands","0",54
"d6c35d4b","Netherlands","1",48
"e3537a92","Netherlands","1",75
"7cfbebeb","Netherlands","0",43
"4ca9723f","Netherlands","0",65
"0e8cab50","Netherlands","0",73
"a78de88c","Netherlands","1",85
"0e581b8a","Netherlands","0",55
"658428f7","Netherlands","0",57
"058f9fbe","Netherlands","1",NA
"0b9ace3b","Netherlands","0",52
"d6a25f8a","Netherlands","0",78
"dc3abd73","Netherlands","0",76
"573274d7","Netherlands","1",83
"ae789e49","Netherlands","1",85
"d98d8509","Netherlands","1",74
"4a1286ab","Netherlands","0",74
"e7285fc6","Netherlands","1",75
"5fe0f154","Netherlands","1",81
"1143f8bd","Netherlands","0",74
"04a48249","Netherlands","0",57
"149f2947","Netherlands","0",56
"a83aac9e","Netherlands","0",79
"beb59eea","Netherlands","0",88
"327c6409","Netherlands","0",88
"b0406281","Netherlands","0",64
"a72281bc","Netherlands","0",NA
"e2cb2778","Netherlands","1",84
"db18db91","Netherlands","1",65
"96114d9c","Netherlands","0",69
"9b13b139","Netherlands","0",60
"596e0b41","Netherlands","0",42
"1eff726c","Netherlands","1",95
"af6e806d","Netherlands","1",94
"3ebec751","Netherlands","0",61
"0af7fdeb","Netherlands","1",80
"360ccea1","Netherlands","1",69
"fb1783cf","Netherlands","0",58
"f1f6dd52","Netherlands","0",72
"04e8f3e5","Netherlands","1",88
"337aeff7","Netherlands","0",64
"2c815eb2","Netherlands","0",54
"dd908330","Netherlands","1",91
"4da78aeb","Netherlands","0",86
"b55c40b2","Netherlands","1",62
"11be51d3","Netherlands","1",80
"5ad5c786","Netherlands","0",61
"e13d51e3","Netherlands","1",82
"3972e881","Netherlands","1",73
"35459235","Netherlands","1",76
"71be6df9","Netherlands","1",61
"46c61df8","Netherlands","0",59
"a54f5acc","Netherlands","0",67
"9867be5d","Netherlands","0",63
"150e3ffb","Netherlands","1",88
"937f816e","Netherlands","0",69
"71bc2e19","Netherlands","1",92
"b7097587","Netherlands","0",66
"1767dda6","Netherlands","1",89
"ad9b4ee3","Netherlands","1",70
"8c61ea32","Netherlands","1",53
"5eec0696","Netherlands","0",63
"d98621d9","Netherlands","0",71
"300f44a4","Netherlands","1",58
"d4223dc5","Netherlands","0",97
"7c1d96a8","Netherlands","1",84
"d92b04e5","Netherlands","1",67
"2822f380","Netherlands","0",76
"6f8d16cb","Netherlands","1",95
"b57f9304","Netherlands","1",71
"7ee2aab9","Netherlands","1",84
"73f3437f","Netherlands","1",98
"913eaba8","Netherlands","0",68
"e28d7d4e","Netherlands","1",75
"a6a7fc44","Netherlands","1",75
"f168101c","Netherlands","0",76
"cd8898e3","Netherlands","0",60
"ced13008","Netherlands","0",47
"61f705ca","Netherlands","1",60
"587d5f75","Netherlands","1",NA
"6af38b76","Netherlands","0",70
"319f1bfe","Netherlands","1",76
"e33285f0","Netherlands","1",NA
"55105d5a","Netherlands","0",82
"3c089942","Netherlands","0",80
"d0d7765f","Netherlands","0",72
"3b3f2e5f","Netherlands","1",78
"4b439f88","Netherlands","0",63
"7ffb4bde","Netherlands","0",78
"ee32fb8e","Netherlands","1",86
"d9f879ae","Netherlands","1",71
"d04284eb","Netherlands","0",84
"9572cb08","Netherlands","1",84
"c0f63ea6","Netherlands","1",79
"85a7dca3","Netherlands","1",63
"b726a38b","Netherlands","1",74
"8820411f","Netherlands","1",72
"cf01a1fc","Netherlands","1",82
"69af5d50","Netherlands","1",64
"0a78cab3","Netherlands","1",57
"e8c0c7e9","Netherlands","0",72
"759a3058","Netherlands","1",95
"222e362a","Netherlands","1",71
"839915f9","Netherlands","1",72
"87619433","Netherlands","1",87
"3ec93ea5","Netherlands","1",76
"995530b1","Netherlands","0",73
"9d249c85","Netherlands","0",71
"0e5bb891","Netherlands","1",82
"5d5db0b5","Netherlands","0",52
"58be035c","Netherlands","0",76
"7663ca37","Netherlands","0",77
"cb829f4c","Netherlands","0",92
"55a0c5c5","Netherlands","0",80
"50f6ab6c","Netherlands","0",85
"cb66587a","Netherlands","0",58
"26b34f65","Netherlands","0",73
"7e38af6b","Netherlands","0",49
"61730332","Netherlands","0",71
"b20e877a","Netherlands","0",79
"2c949583","Netherlands","1",NA
"05889657","Netherlands","0",68
"46899224","Netherlands","0",40
"e1a6883a","Netherlands","1",81
"bb94cd0d","Netherlands","0",71
"8a291c37","Netherlands","0",105
"1c1ddf04","Netherlands","1",77
"bfac3118","Netherlands","0",54
"1aca5b1e","Netherlands","1",62
"26b0077f","Netherlands","1",69
"6b4f7f6a","Belgium","1",55
"14706399","Belgium","0",56
"09d2180b","Belgium","1",68
"1b31e455","Belgium","0",50
"ffc5b9cc","Belgium","0",40
"3b4fb635","Belgium","0",34
"f1b026aa","Belgium","1",62
"144c5475","Belgium","0",47
"5b182615","Belgium","1",46
"500757f4","Belgium","1",57
"11c47d1d","Belgium","1",45
"8c48a10f","Belgium","1",50
"9bd9b677","Belgium","0",52
"7462d08b","Belgium","0",28
"23305c52","Belgium","1",71
"7718a32a","Belgium","1",66
"c4e1d5b0","Belgium","0",33
"61732abb","Belgium","0",56
"855829bb","Belgium","0",48
"625bc543","Belgium","1",49
"215837d3","Belgium","0",58
"9bbc509b","Belgium","0",64
"d96b138e","Belgium","1",56
"ba3bf020","Belgium","0",34
"bc1de69c","Belgium","1",66
"dd53122e","Belgium","1",70
"385f7f4b","Belgium","1",67
"a6c1fc67","Belgium","0",53
"25c1299f","Belgium","1",40
"695ba923","Belgium","0",32
"6b68b0ee","Belgium","0",36
"598c4140","Belgium","0",43
"fae58da8","Belgium","0",46
"5e8355f5","Belgium","1",42
"3a628cb5","Belgium","0",47
"d36a2bbc","Belgium","1",56
"2476a1d2","Belgium","1",64
"43a81108","Belgium","0",58
"7fe2ea0f","Belgium","1",43
"ec942785","Belgium","0",56
"2873b15b","Belgium","1",72
"d9e937af","Belgium","0",37
"e6d706d0","Belgium","0",67
"52bca9b9","Belgium","0",NA
"ff49fe0a","Belgium","1",53
"71cbc710","Belgium","0",47
"042d39a5","Belgium","1",73
"c06b9a28","Belgium","1",38
"b8fbab13","Belgium","0",67
"8be62e5c","Belgium","0",59
"4531b488","Belgium","1",63
"abb1c44f","Belgium","0",42
"fa579d9c","Belgium","0",82
"b60fd8c5","Belgium","0",61
"9c088912","Belgium","1",NA
"64655c8c","Belgium","1",54
"541aa2ad","Belgium","1",50
"f40d6f25","Belgium","0",54
"e748c738","Belgium","1",48
"db461e30","Belgium","1",40
"f4a3a379","Belgium","0",74
"51c1a416","Belgium","1",54
"1b4695eb","Belgium","1",48
"fcdfb73e","Belgium","0",76
"ed85baa9","Belgium","1",42
"155cf0f8","Belgium","0",NA
"41bd0b5f","Belgium","1",42
"60cd7281","Belgium","1",45
"5f0c3929","Belgium","0",54
"f5ebf3b3","Belgium","1",72
"a1b32de1","Belgium","0",59
"996b9367","Belgium","0",43
"1491ddd9","Belgium","1",44
"5afdf055","Belgium","1",58
"dfd708c6","Belgium","1",30
"e505efec","Belgium","0",51
"3972a517","Belgium","0",57
"4b621f84","Belgium","1",58
"9a2507cb","Belgium","0",56
"411b6139","Belgium","0",41
"ce2983a4","Belgium","1",74
"a9f8d44d","Belgium","0",53
"b74a9412","Belgium","0",41
"06b4484d","Belgium","0",38
"6ddf04d0","Belgium","0",51
"072346a6","Belgium","0",32
"b3721640","Belgium","0",20
"1c857aa1","Belgium","1",62
"da3667fc","Belgium","1",55
"70e7d2da","Belgium","1",59
"c4d18faf","Belgium","0",64
"20482a20","Belgium","1",57
"8d4196ee","Belgium","0",42
"7c3486cf","Belgium","0",51
"f47d5d09","Belgium","0",61
"d5d5ba43","Belgium","1",32
"1d6d4180","Belgium","1",60
"fb50987b","Belgium","1",70
"f905c997","Belgium","1",25
"ce6bdb95","Belgium","1",48
"92189b03","Belgium","0",NA
"1ac9f930","Belgium","0",NA
"eb1dfdda","Belgium","0",54
"016f9c0e","Belgium","0",NA
"27c28b75","Belgium","1",69
"99531311","Belgium","1",21
"630c65b2","Belgium","0",55
"4bb37b07","Belgium","1",69
"d6508e24","Belgium","1",49
"ea8d572a","Belgium","0",59
"21967146","Belgium","0",56
"a0d66a45","Belgium","1",NA
"ab316528","Belgium","0",53
"f75df278","Belgium","0",23
"0ecb6440","Belgium","0",42
"e5779a26","Belgium","1",62
"1920dbb1","Belgium","1",45
"4cb1dad7","Belgium","0",39
"785b37f8","Belgium","0",38
"61c51ac8","Belgium","1",46
"76413b50","Belgium","1",53
"b3b69339","Belgium","0",45
"1eedd3f7","Belgium","1",45
"01517dc4","Belgium","0",37
"9f330b20","Belgium","0",49
"02b63b56","Belgium","1",73
"80803ff9","Belgium","0",58
"6ef5fabc","Belgium","1",31
"a997109c","Belgium","1",46
"ecbe83dd","Belgium","1",49
"77b37cc8","Belgium","1",57
"9981af13","Belgium","0",38
"736c24f0","Belgium","1",NA
"fdb96b80","Belgium","1",54
"ee1db3dd","Belgium","1",38
"a635fa10","Belgium","1",56
"0c78b2f2","Belgium","0",65
"341e79ad","Belgium","1",67
"0e972f87","Belgium","0",24
"3f3f2641","Belgium","1",60
"956c1e3f","Belgium","1",65
"b03ab879","Belgium","0",37
"47a07103","Belgium","0",48
"b3cef684","Belgium","0",71
"b1b61834","Belgium","0",71
"1745040b","Belgium","1",41
"423cc57b","Belgium","1",39
"c956c474","Belgium","1",NA
"9cddc15a","Belgium","0",29
"fe6ca6a4","Belgium","0",37
"d9e30bc7","Belgium","0",67
"70d1627d","Belgium","1",54
"891b3f0c","Belgium","1",49
"130bd92c","Belgium","0",65
"fcf62714","Belgium","0",53
"01e1e19d","Belgium","1",67
"2808b83e","Belgium","1",44
"37990a27","Belgium","0",47
"14621ef8","Belgium","1",NA
"68c617aa","Belgium","1",55
"2330bcf5","Belgium","1",53
"bf9727f5","Belgium","1",53
"50f6899c","Belgium","0",43
"5597063e","Belgium","1",67
"a1b725ba","Belgium","1",46
"12ba185f","Belgium","0",57
"7da27120","Belgium","1",63
"15b57574","Belgium","0",50
"13e7b264","Belgium","1",67
"aedf25e9","Belgium","1",32
"b7d97029","Belgium","1",36
"1a6e66b2","Belgium","1",57
"097e49dd","Belgium","1",41
"115bcc65","Belgium","0",49
"e578681a","Belgium","0",34
"7de62a7d","Belgium","0",39
"cc996af6","Belgium","1",49
"d0c46bd9","Belgium","0",55
"bc314405","Belgium","0",42
"46a5c402","Belgium","0",65
"e554f05b","Belgium","0",61
"cb62bba7","Belgium","0",53
"272300b8","Belgium","1",50
"331d4a78","Belgium","1",26
"bc33d172","Belgium","1",51
"8cc865f4","Belgium","1",78
"d468f206","Belgium","1",63
"97def697","Belgium","0",73
"e892d35a","Belgium","1",61
"63084c15","Belgium","1",50
"a4c8c802","Belgium","1",35
"796bee4c","Belgium","0",79
"0e5c7f37","Belgium","1",42
"cbb83270","Belgium","0",33
"73ee406a","Belgium","1",46
"270f7790","Belgium","1",48
"27320f34","Belgium","0",37
"11102238","Belgium","0",68
"03553301","Belgium","0",48
"c1c5bb27","Belgium","1",26
"7e4e08cf","Belgium","1",45
"6bb4f369","Belgium","1",31
"e8296846","Belgium","1",60
"3a7a031f","Belgium","1",55
"e6375af7","Belgium","0",45
"829a4cdb","Belgium","0",39
"9a80e472","Belgium","0",40
"d3e56ff3","Belgium","0",52
"63d3b15d","Belgium","1",80
"b4171719","Belgium","0",42
"5f6edb58","Belgium","1",64
"5482eaaf","Belgium","0",43
"a0de0ee6","Belgium","0",49
"f238de82","Belgium","1",64
"8e1779e4","Belgium","0",58
"4f024e0e","Belgium","0",NA
"e0c1be90","Belgium","1",67
"1727463b","Belgium","1",55
"b5ad4f34","Belgium","0",41
"617f47f8","Belgium","1",71
"1c9582d8","Belgium","0",61
"ecfaf8c4","Belgium","1",77
"b2ba3498","Belgium","1",45
